,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio
3135,715858008,Attrited Customer,49,F,1,Uneducated,Married,$40K - $60K,Blue,39,2,3,3,8061,1224,31,5.12
3136,806226933,Existing Customer,37,M,2,High School,Unknown,$120K +,Blue,32,6,1,1,34516,3660,59,0
3137,708361833,Existing Customer,44,M,4,Graduate,Married,$80K - $120K,Blue,36,3,2,3,19430,3650,80,0
3138,778422933,Existing Customer,42,F,1,Unknown,Single,Unknown,Blue,22,4,2,2,19127,3323,56,0.51
3139,708957183,Existing Customer,48,M,0,Unknown,Divorced,$40K - $60K,Blue,36,3,1,0,2708,2198,41,15.29
3140,718000383,Existing Customer,60,F,1,Graduate,Single,Unknown,Blue,51,3,3,4,23566,4274,64,0.49
3141,714466458,Existing Customer,49,F,2,High School,Married,Unknown,Blue,35,4,3,2,2532,3400,76,13.59
3142,719608308,Existing Customer,37,M,2,High School,Single,$60K - $80K,Blue,29,3,2,3,9829,2927,73,4.16
3143,792995808,Existing Customer,57,F,3,Post-Graduate,Single,$40K - $60K,Blue,51,5,4,5,7226,3474,67,3.54
3144,716211258,Existing Customer,59,F,1,College,Unknown,Less than $40K,Blue,49,6,5,4,4072,1966,43,0
3145,779289033,Existing Customer,46,F,3,Uneducated,Single,Unknown,Blue,28,4,1,5,21646,3328,61,1.22
3146,719356008,Existing Customer,39,F,3,Graduate,Single,Less than $40K,Blue,36,4,3,4,1438.3,4548,69,0
3147,718503108,Existing Customer,40,M,3,Unknown,Married,$120K +,Blue,26,3,3,1,14046,3792,77,2.22
3148,779661033,Existing Customer,49,M,4,Unknown,Married,$60K - $80K,Silver,32,5,2,3,25620,3503,66,0.43
3149,813053733,Attrited Customer,53,M,4,Unknown,Single,$120K +,Blue,48,3,3,4,34516,3029,49,0.08
3150,718354683,Existing Customer,59,F,0,Graduate,Single,$40K - $60K,Silver,45,6,3,3,21358,3646,77,0.57
3151,720529308,Attrited Customer,63,M,0,High School,Single,$60K - $80K,Blue,48,5,3,1,1856,1805,46,0
3152,787578183,Existing Customer,36,M,3,High School,Single,$80K - $120K,Blue,28,5,3,2,1438.3,3204,68,0
3153,737952333,Existing Customer,64,M,1,Graduate,Single,Less than $40K,Blue,56,3,1,5,2586,3435,65,0
3154,779498058,Existing Customer,39,M,2,Graduate,Married,$80K - $120K,Blue,21,5,3,3,3281,2006,34,6.28
3155,799707858,Existing Customer,50,F,1,High School,Married,Less than $40K,Blue,42,6,1,2,7115,3584,57,4.41
3156,719543208,Existing Customer,38,F,3,Uneducated,Single,Unknown,Blue,36,5,3,3,13220,3789,72,1.04
3157,797743233,Existing Customer,45,M,3,Uneducated,Unknown,$60K - $80K,Blue,39,3,2,3,5996,4542,77,2.24
3158,710658483,Attrited Customer,47,M,4,Graduate,Unknown,$40K - $60K,Blue,34,2,3,6,9080,2098,46,3.59
3159,715399908,Existing Customer,54,F,2,High School,Single,Unknown,Blue,45,5,3,5,7563,4175,67,3.14
3160,710288883,Existing Customer,40,F,1,Graduate,Married,Less than $40K,Blue,32,4,1,5,8749,5054,73,3.09
3161,719912808,Existing Customer,52,M,2,High School,Single,$60K - $80K,Blue,39,3,3,4,14973,4288,72,0
3162,720247158,Existing Customer,63,M,0,Graduate,Single,Unknown,Blue,36,6,3,2,7108,3787,68,1.24
3163,718672233,Existing Customer,48,F,1,Graduate,Single,Unknown,Blue,38,3,2,2,23007,3395,63,0.54
3164,789593058,Existing Customer,46,M,5,College,Married,$60K - $80K,Blue,39,3,2,3,24248,3311,84,0.42
3165,710278458,Attrited Customer,52,M,2,High School,Single,$80K - $120K,Blue,43,4,3,3,11617,1643,43,3.37
3166,714467733,Existing Customer,45,M,2,Graduate,Married,$60K - $80K,Silver,36,3,2,3,30428,4178,69,0.57
3167,803026008,Existing Customer,48,M,3,Unknown,Married,$80K - $120K,Blue,42,3,6,2,6805,3463,65,3.33
3168,772000533,Existing Customer,59,M,1,Graduate,Married,$60K - $80K,Blue,48,4,3,2,14257,1809,23,1.18
3169,811035483,Attrited Customer,47,M,3,Uneducated,Divorced,$120K +,Silver,42,2,4,5,34516,1641,35,0
3170,715480983,Existing Customer,55,F,2,College,Single,Less than $40K,Blue,36,5,2,3,5719,3403,68,2.36
3171,819997983,Existing Customer,53,M,5,Unknown,Married,$80K - $120K,Blue,48,6,1,0,9517,1453,26,3.16
3172,807593058,Attrited Customer,41,F,3,Unknown,Single,$40K - $60K,Blue,36,3,2,4,5317,2003,29,0
3173,720437358,Existing Customer,40,M,3,Graduate,Single,$40K - $60K,Blue,32,5,1,2,2526,3596,69,15.12
3174,719465733,Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,44,6,3,3,2971,4458,63,0
3175,711978858,Existing Customer,59,M,2,Graduate,Single,Less than $40K,Blue,49,6,3,2,6834,4422,70,2.12
3176,814364808,Existing Customer,36,F,2,Uneducated,Married,Unknown,Blue,31,5,3,1,3002,2624,46,5.34
3177,788820933,Existing Customer,59,M,2,Graduate,Single,$60K - $80K,Blue,42,3,2,2,16727,3511,73,1.23
3178,713316558,Existing Customer,41,M,4,High School,Married,$60K - $80K,Blue,29,3,2,2,4573,3776,70,0
3179,779856483,Existing Customer,38,M,2,Post-Graduate,Single,$80K - $120K,Blue,22,4,1,2,15410,3368,69,0
3180,717085983,Existing Customer,44,F,2,High School,Single,$40K - $60K,Blue,25,6,2,3,3299,4312,84,12.43
3181,788030208,Attrited Customer,42,F,2,Uneducated,Single,Less than $40K,Silver,33,1,2,3,13453,1904,42,3.07
3182,709914858,Existing Customer,48,F,2,Graduate,Married,Less than $40K,Blue,36,4,1,2,6362,5169,84,4.28
3183,716111808,Existing Customer,57,F,2,Unknown,Married,Less than $40K,Blue,49,5,3,1,2679,1723,28,12.31
3184,708618933,Existing Customer,34,M,2,Uneducated,Single,$120K +,Blue,13,6,3,2,4369,3259,80,7.49
3185,720446508,Existing Customer,50,F,2,Uneducated,Single,Less than $40K,Blue,36,5,3,2,1721,2681,57,10.03
3186,756488883,Existing Customer,41,M,2,Uneducated,Single,$80K - $120K,Blue,34,6,2,2,2196,2040,65,12.17
3187,708414033,Existing Customer,50,M,4,Graduate,Married,$40K - $60K,Blue,38,6,3,3,2845,3730,66,6.45
3188,756727233,Existing Customer,49,M,2,High School,Single,$120K +,Blue,42,3,2,4,21144,4895,66,0.56
3189,720379533,Attrited Customer,47,M,3,Unknown,Unknown,$120K +,Blue,36,1,3,4,3952,2066,37,0
3190,720340383,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,25,4,2,2,3518,4034,82,9.38
3191,771453033,Existing Customer,47,M,3,High School,Married,$60K - $80K,Blue,35,5,1,2,17343,3170,57,1.14
3192,708747708,Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,33,4,1,2,3498,2512,56,0
3193,712460433,Existing Customer,39,M,2,Uneducated,Single,$40K - $60K,Blue,25,4,1,3,9121,4112,80,2.36
3194,719801508,Existing Customer,36,M,1,Uneducated,Unknown,$120K +,Blue,23,6,3,3,20230,4314,82,0.39
3195,720983733,Attrited Customer,44,M,3,Unknown,Single,$60K - $80K,Blue,36,2,3,3,15422,2136,54,0.56
3196,713657733,Existing Customer,47,M,4,Unknown,Single,$60K - $80K,Blue,36,5,3,1,9132,3809,71,1.28
3197,709955958,Existing Customer,41,F,1,High School,Single,Less than $40K,Blue,33,4,2,0,8054,3374,45,2.07
3198,719099583,Attrited Customer,42,M,3,Graduate,Married,$40K - $60K,Blue,34,3,2,3,1640,1360,33,1.28
3199,719513733,Existing Customer,48,M,3,Doctorate,Married,$80K - $120K,Blue,41,3,3,4,8739,4276,69,0
3200,710654808,Attrited Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,36,3,1,4,1818,2308,44,0
3201,719651358,Existing Customer,46,F,4,Uneducated,Single,Unknown,Blue,33,3,3,3,24949,4092,77,0.07
3202,718917408,Existing Customer,46,F,3,Graduate,Married,$40K - $60K,Blue,38,4,3,3,3115,3704,70,6.05
3203,808753758,Existing Customer,52,M,2,Uneducated,Divorced,$120K +,Blue,47,5,2,2,29695,4109,71,0.51
3204,711699183,Existing Customer,56,M,2,Uneducated,Divorced,$60K - $80K,Blue,50,4,1,2,7261,3723,58,2.29
3205,711196458,Attrited Customer,38,F,1,Unknown,Married,Less than $40K,Blue,20,2,2,3,1621,1893,41,5.58
3206,772565883,Existing Customer,41,M,0,High School,Single,$80K - $120K,Blue,31,3,5,2,33472,4719,70,1.15
3207,717203958,Existing Customer,51,M,3,Graduate,Married,$40K - $60K,Blue,36,6,3,2,11512,1842,32,1.26
3208,769701258,Existing Customer,26,F,0,Unknown,Unknown,Unknown,Blue,18,3,3,3,12463,3996,71,1.46
3209,714933783,Existing Customer,51,M,2,Graduate,Married,$60K - $80K,Blue,37,5,1,4,8511,3775,62,0
3210,717650133,Existing Customer,41,M,5,Graduate,Single,$60K - $80K,Blue,28,5,1,4,4821,3571,58,4.56
3211,708707808,Existing Customer,57,M,2,Graduate,Unknown,$60K - $80K,Blue,45,4,1,2,2480,3438,66,10.39
3212,717331758,Existing Customer,44,M,4,Graduate,Married,$120K +,Blue,32,6,3,4,34516,4228,83,1.13
3213,801385458,Existing Customer,52,M,1,Uneducated,Married,$120K +,Blue,46,5,2,4,8596,4017,80,3.55
3214,710605458,Existing Customer,49,M,2,High School,Married,$60K - $80K,Blue,39,6,3,2,7223,4127,70,4.32
3215,719570733,Existing Customer,52,M,2,Unknown,Single,$60K - $80K,Blue,39,3,2,3,1629,3766,83,0.6
3216,708646233,Existing Customer,44,F,1,Unknown,Divorced,Unknown,Blue,36,3,2,1,17116,3632,50,1.15
3217,766006758,Existing Customer,63,M,1,High School,Married,$60K - $80K,Blue,56,3,2,4,7216,1734,38,5.22
3218,710695083,Existing Customer,44,M,3,College,Single,$60K - $80K,Silver,32,4,1,3,28397,1635,31,0.05
3219,709224033,Attrited Customer,53,M,4,Uneducated,Single,$60K - $80K,Blue,43,1,3,2,13720,1830,36,0
3220,795991758,Existing Customer,47,F,3,Unknown,Married,$40K - $60K,Blue,41,5,3,3,7553,4079,67,1.27
3221,709381383,Existing Customer,49,M,4,Graduate,Married,$60K - $80K,Blue,36,4,6,2,2952,3830,77,14.13
3222,810321933,Existing Customer,35,M,3,High School,Unknown,$80K - $120K,Blue,30,5,3,3,11229,1898,36,1.34
3223,716235783,Existing Customer,45,M,3,College,Married,$40K - $60K,Blue,39,3,2,4,7109,4047,75,2.02
3224,758833758,Existing Customer,45,M,4,Unknown,Married,$40K - $60K,Blue,38,4,3,3,1862,3520,68,7.34
3225,713579733,Existing Customer,36,M,2,College,Single,$60K - $80K,Blue,22,5,3,3,4511,2597,71,2.47
3226,804649833,Existing Customer,42,M,3,Post-Graduate,Married,$40K - $60K,Blue,29,3,3,4,2533,3436,74,7.25
3227,780971583,Existing Customer,46,M,1,Graduate,Divorced,$120K +,Blue,30,6,2,2,2016,3772,62,6.35
3228,804673308,Attrited Customer,49,M,5,Uneducated,Married,$40K - $60K,Blue,44,2,3,4,3893,1866,37,0
3229,788747358,Existing Customer,50,M,0,High School,Divorced,$40K - $60K,Blue,29,5,3,2,5530,4836,68,6.08
3230,713199558,Existing Customer,57,F,3,Doctorate,Single,Less than $40K,Blue,44,5,3,2,1737,3669,58,7.48
3231,713777883,Existing Customer,46,F,0,Graduate,Divorced,Unknown,Blue,36,3,3,2,6853,3543,52,4.05
3232,771081558,Existing Customer,55,M,2,High School,Divorced,$120K +,Blue,42,3,2,2,34516,2862,78,0.34
3233,710229333,Existing Customer,38,M,2,College,Single,$40K - $60K,Blue,20,6,1,3,11068,3812,64,1.53
3234,720406233,Existing Customer,35,F,2,Graduate,Married,Less than $40K,Blue,36,5,2,4,5546,1770,46,0.33
3235,767784708,Attrited Customer,48,M,0,Doctorate,Married,$60K - $80K,Blue,41,2,3,4,7277,2356,40,1.09
3236,712052058,Existing Customer,57,M,3,Graduate,Single,$40K - $60K,Blue,48,3,3,0,9426,4212,75,2.47
3237,715278708,Existing Customer,55,M,2,Unknown,Single,$60K - $80K,Blue,36,5,3,1,1594,3851,65,9.42
3238,827049558,Existing Customer,47,M,2,Graduate,Unknown,$80K - $120K,Blue,43,3,2,2,2158,4421,89,9.02
3239,710248233,Existing Customer,37,M,3,College,Single,$40K - $60K,Blue,28,5,2,3,3490,3392,80,6.47
3240,712146558,Existing Customer,48,F,5,Uneducated,Married,Less than $40K,Blue,30,3,2,3,2364,3230,65,11.25
3241,715179933,Existing Customer,49,F,2,High School,Married,Unknown,Blue,36,6,2,3,15704,4253,91,0
3242,709215708,Existing Customer,49,M,2,Post-Graduate,Unknown,$60K - $80K,Blue,36,4,2,5,18253,3737,73,2.18
3243,710668458,Existing Customer,48,F,4,Graduate,Married,Less than $40K,Blue,36,5,3,0,3696,3405,76,0
3244,718828083,Existing Customer,52,M,1,Graduate,Single,$40K - $60K,Blue,43,4,3,3,8748,3533,73,4.21
3245,720781158,Existing Customer,44,F,2,Uneducated,Divorced,$40K - $60K,Blue,27,4,2,3,5608,3829,74,3.42
3246,716938383,Existing Customer,41,M,4,Unknown,Married,$80K - $120K,Blue,28,3,2,3,34516,3811,61,0
3247,709976358,Existing Customer,51,F,1,Unknown,Single,Less than $40K,Blue,42,4,3,3,3236,3952,80,0
3248,715688958,Existing Customer,45,F,2,Post-Graduate,Single,Less than $40K,Blue,36,3,1,3,2736,4550,84,12.27
3249,721493883,Existing Customer,49,F,4,Unknown,Single,Less than $40K,Blue,35,5,2,2,5195,3313,69,0
3250,709830783,Existing Customer,47,M,5,Unknown,Single,$120K +,Silver,36,5,2,2,34516,4039,72,0.49
3251,715354983,Existing Customer,44,M,3,Graduate,Married,$40K - $60K,Blue,35,6,3,1,6327,3653,77,0
3252,713532858,Existing Customer,42,M,2,Doctorate,Unknown,$80K - $120K,Blue,36,6,1,2,4728,4077,70,4.53
3253,721295658,Existing Customer,62,M,1,Unknown,Single,$80K - $120K,Blue,55,6,1,4,34516,3975,63,1.13
3254,720313083,Existing Customer,32,M,1,Unknown,Single,$120K +,Blue,18,5,3,2,6276,2637,68,6.05
3255,720724008,Existing Customer,43,M,2,Graduate,Single,$80K - $120K,Blue,36,4,1,4,13430,3717,67,2.55
3256,712828533,Existing Customer,62,M,1,Graduate,Single,$60K - $80K,Blue,36,3,1,2,2796,4820,74,0
3257,717007458,Existing Customer,46,M,2,Graduate,Married,$40K - $60K,Blue,38,4,3,3,2457,3256,71,7.08
3258,710728458,Existing Customer,62,F,1,Unknown,Single,Less than $40K,Blue,36,3,3,2,7075,4409,75,3.17
3259,717720108,Existing Customer,42,M,2,Graduate,Married,$80K - $120K,Blue,31,4,2,3,12386,3274,69,1.19
3260,720648483,Existing Customer,39,M,4,College,Single,$80K - $120K,Blue,31,4,3,2,32210,1821,53,0.35
3261,770146008,Existing Customer,59,M,1,Graduate,Single,$40K - $60K,Blue,53,4,3,2,2136,1908,37,11.43
3262,714829683,Existing Customer,43,M,2,Doctorate,Single,$80K - $120K,Blue,36,3,3,3,10851,3688,65,1.41
3263,717015333,Existing Customer,52,M,1,Unknown,Divorced,$120K +,Blue,41,6,1,2,2717,3974,70,11.59
3264,757837458,Existing Customer,59,F,2,High School,Single,Unknown,Blue,52,4,2,4,3578,4065,79,3.05
3265,719240358,Existing Customer,60,M,1,Unknown,Single,$60K - $80K,Blue,50,4,3,0,10698,4095,67,2.47
3266,719036883,Existing Customer,48,F,1,Uneducated,Divorced,Less than $40K,Blue,38,3,3,2,4668,4163,77,0
3267,714000108,Existing Customer,40,F,3,College,Divorced,Unknown,Blue,36,5,2,4,6772,3658,66,0
3268,720786033,Existing Customer,55,M,1,College,Single,$80K - $120K,Blue,42,5,2,4,10696,2489,38,1.53
3269,708917133,Existing Customer,48,M,3,High School,Single,$80K - $120K,Blue,35,3,3,4,11851,4498,73,0
3270,818929158,Existing Customer,36,M,2,Doctorate,Single,$40K - $60K,Blue,31,3,3,2,11558,2220,53,0
3271,709513458,Existing Customer,49,M,3,High School,Unknown,$60K - $80K,Blue,36,3,2,2,9551,3213,52,3.12
3272,717705858,Existing Customer,40,M,2,High School,Unknown,$80K - $120K,Blue,32,4,3,3,29923,2528,52,0
3273,716573058,Attrited Customer,54,F,3,Doctorate,Unknown,Less than $40K,Blue,36,3,3,4,1438.3,1598,40,0
3274,827695683,Existing Customer,40,M,3,Uneducated,Single,$120K +,Blue,36,4,2,5,34516,3906,77,0.39
3275,819189108,Existing Customer,63,M,0,College,Single,$80K - $120K,Blue,56,6,2,2,9033,4456,85,0
3276,716977758,Attrited Customer,44,F,3,Uneducated,Married,Less than $40K,Blue,36,2,3,1,3675,1913,35,11.25
3277,714901383,Existing Customer,44,M,2,High School,Married,$80K - $120K,Blue,38,6,3,3,9183,4503,69,3.59
3278,718500633,Existing Customer,45,F,4,Unknown,Married,Less than $40K,Blue,36,5,1,1,7924,3270,58,3.59
3279,713516433,Existing Customer,36,F,3,College,Single,Less than $40K,Blue,36,6,1,0,5383,2934,80,2.17
3280,715140933,Existing Customer,45,F,3,Graduate,Single,$40K - $60K,Silver,39,5,2,4,21425,3704,60,1.08
3281,712642533,Existing Customer,38,M,3,Unknown,Unknown,$80K - $120K,Blue,26,6,1,3,32866,3788,76,1.04
3282,721498008,Existing Customer,44,F,3,Uneducated,Single,Less than $40K,Blue,35,5,2,2,1438.3,3966,57,0
3283,717189183,Existing Customer,35,M,1,Doctorate,Single,$40K - $60K,Blue,24,6,3,2,10467,2665,65,3.07
3284,708902883,Existing Customer,55,M,2,Graduate,Single,$120K +,Blue,36,5,2,2,12856,3364,61,0
3285,817889583,Attrited Customer,61,F,0,Graduate,Single,$40K - $60K,Blue,56,3,3,4,9721,2260,46,0
3286,717242058,Attrited Customer,43,F,5,Graduate,Married,Less than $40K,Blue,39,2,3,4,3981,2134,42,0
3287,715628733,Existing Customer,40,F,4,Unknown,Single,Less than $40K,Blue,36,6,3,4,7587,3157,59,0
3288,716613933,Existing Customer,51,F,3,High School,Single,$40K - $60K,Blue,36,6,5,2,3417,3651,60,7.14
3289,712709508,Existing Customer,48,F,2,Unknown,Single,Unknown,Blue,40,3,3,4,8012,2645,63,0
3290,716306583,Attrited Customer,64,M,0,Graduate,Single,Less than $40K,Blue,36,3,3,5,3812,2325,45,1.06
3291,720026058,Existing Customer,49,M,3,Graduate,Married,$80K - $120K,Blue,36,6,1,3,21378,3526,64,0.06
3292,756397458,Existing Customer,54,F,1,Graduate,Single,Less than $40K,Silver,47,6,3,4,12873,3170,70,0
3293,712644483,Existing Customer,46,M,3,High School,Single,$60K - $80K,Blue,39,5,3,1,20229,4270,62,0.06
3294,814489683,Existing Customer,34,F,2,Unknown,Single,Less than $40K,Blue,29,3,1,0,5387,2596,59,2.28
3295,789111483,Existing Customer,46,M,3,Graduate,Unknown,$80K - $120K,Blue,34,5,3,4,16546,4255,75,1.52
3296,709573533,Existing Customer,48,M,3,Uneducated,Married,$40K - $60K,Blue,34,5,1,2,11191,3914,71,0
3297,807137808,Existing Customer,45,M,3,High School,Divorced,$60K - $80K,Blue,40,4,1,2,17576,3494,67,0
3298,711861258,Existing Customer,65,F,1,Uneducated,Single,Less than $40K,Blue,36,3,2,3,4182,4046,57,0
3299,716660583,Existing Customer,45,M,0,Graduate,Single,$40K - $60K,Blue,37,4,5,2,10271,3696,72,0.17
3300,717222033,Existing Customer,40,F,3,Unknown,Single,Less than $40K,Blue,28,3,1,4,1647,4272,76,12.07
3301,716617608,Existing Customer,50,F,1,High School,Single,Less than $40K,Blue,36,6,3,3,1560,1936,58,10.38
3302,716786808,Existing Customer,40,M,5,Post-Graduate,Single,$60K - $80K,Blue,30,3,2,2,1659,3838,66,0
3303,718882008,Existing Customer,38,M,1,High School,Single,$120K +,Blue,27,6,2,2,22487,4960,73,0.04
3304,770975133,Existing Customer,36,M,0,Graduate,Unknown,Less than $40K,Blue,23,5,2,4,5403,4382,74,5.43
3305,715234008,Existing Customer,54,F,1,High School,Single,$40K - $60K,Blue,36,6,3,3,4717,4216,67,5.37
3306,709326183,Existing Customer,50,M,2,High School,Single,$60K - $80K,Blue,40,6,2,2,5180,3447,74,3.54
3307,721233033,Attrited Customer,50,M,2,High School,Single,$80K - $120K,Blue,38,1,2,3,4915,1474,36,1.34
3308,712319958,Existing Customer,41,M,4,High School,Married,$80K - $120K,Blue,29,4,2,1,12154,3853,71,3.27
3309,712198983,Existing Customer,46,M,4,Graduate,Married,$60K - $80K,Blue,36,3,3,3,3258,3169,67,0
3310,772103208,Existing Customer,44,F,5,High School,Unknown,Unknown,Blue,33,4,3,2,13349,3534,78,0
3311,779502333,Attrited Customer,50,M,4,Graduate,Single,$120K +,Silver,32,5,3,2,34516,1480,37,0
3312,718737708,Existing Customer,45,M,4,Graduate,Single,$80K - $120K,Blue,33,3,5,3,31458,4202,66,0.38
3313,821351958,Existing Customer,40,F,4,College,Married,Less than $40K,Blue,36,6,1,2,1438.3,3308,54,0
3314,716142858,Existing Customer,46,F,4,Uneducated,Married,Less than $40K,Silver,36,3,1,4,10961,3914,77,2.07
3315,826079508,Existing Customer,48,M,2,Unknown,Unknown,$60K - $80K,Blue,44,4,3,3,8904,3654,65,3.32
3316,773236983,Existing Customer,47,M,4,High School,Married,$40K - $60K,Blue,40,4,2,3,2498,1839,29,15.04
3317,826717533,Existing Customer,42,M,3,Graduate,Unknown,$80K - $120K,Blue,38,6,1,1,16105,4631,76,0.45
3318,789334458,Existing Customer,43,F,3,Graduate,Unknown,Unknown,Silver,33,3,1,3,34516,4197,67,0.54
3319,814092858,Existing Customer,49,F,3,Graduate,Unknown,Unknown,Blue,44,5,2,1,2222,4372,65,5.12
3320,708355683,Existing Customer,46,F,4,Graduate,Married,Unknown,Blue,38,3,2,3,16815,2976,65,0
3321,803124408,Attrited Customer,41,F,3,Unknown,Married,Unknown,Blue,35,2,3,5,11538,1926,53,0
3322,789964983,Attrited Customer,45,M,2,Graduate,Divorced,$40K - $60K,Blue,36,2,2,4,9569,1724,35,0
3323,720303933,Existing Customer,40,M,2,Graduate,Married,$80K - $120K,Blue,36,6,1,3,3340,4526,82,6.24
3324,708665133,Existing Customer,40,M,2,Graduate,Married,$80K - $120K,Blue,28,6,2,3,3654,4003,67,5.21
3325,828236133,Existing Customer,49,M,2,Graduate,Married,$40K - $60K,Blue,45,4,2,0,10541,4269,92,2.12
3326,712000758,Existing Customer,51,M,4,Uneducated,Single,$120K +,Silver,39,5,2,1,34516,3997,54,0.57
3327,715378383,Existing Customer,43,F,4,Graduate,Single,Unknown,Silver,36,4,3,4,34516,3639,76,0.55
3328,769985883,Existing Customer,45,M,2,Graduate,Single,$80K - $120K,Blue,39,6,3,3,1613,3549,65,0
3329,709297608,Attrited Customer,38,M,3,College,Single,$80K - $120K,Blue,26,3,3,2,1438.3,1585,32,0
3330,716971833,Existing Customer,40,F,2,Uneducated,Married,Unknown,Blue,29,5,3,3,13126,4496,61,0
3331,801373833,Existing Customer,49,M,4,College,Divorced,$40K - $60K,Blue,43,3,2,3,1922,2920,46,6.09
3332,716040783,Existing Customer,45,F,3,Graduate,Unknown,Less than $40K,Silver,36,3,2,2,14521,4178,66,0
3333,817977933,Attrited Customer,63,F,0,Graduate,Single,Less than $40K,Blue,56,5,6,3,1931,2288,48,13.13
3334,827055333,Existing Customer,43,M,3,Graduate,Single,$40K - $60K,Blue,39,5,3,5,8513,2015,37,2.02
3335,772116408,Existing Customer,50,M,1,High School,Single,$40K - $60K,Blue,39,4,1,1,2421,2377,56,7.05
3336,734924658,Existing Customer,47,F,5,High School,Married,Less than $40K,Blue,36,5,3,1,1478,4123,67,8.56
3337,711775383,Existing Customer,63,M,1,Graduate,Single,$60K - $80K,Blue,36,6,1,4,2466,4059,66,0
3338,715019058,Existing Customer,30,F,2,Post-Graduate,Divorced,Less than $40K,Blue,36,3,1,2,2501,2933,65,12.18
3339,780715683,Existing Customer,41,M,3,Doctorate,Single,$60K - $80K,Blue,30,4,1,3,13602,3582,69,0
3340,827341383,Existing Customer,38,M,3,Graduate,Single,Less than $40K,Blue,34,5,3,2,3094,3607,81,7.06
3341,708757233,Existing Customer,44,F,2,High School,Married,Less than $40K,Blue,32,4,2,3,2485,3697,77,9.59
3342,710504283,Existing Customer,50,M,1,Uneducated,Married,$80K - $120K,Blue,39,6,3,4,14817,4014,70,1.39
